Hampton Inn New York Chelsea,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,-1,55,55,-1,-1,-1,-1,52,52,-1,46,-1,68,67,63,-1,-1,50,48,-1,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,-1,75,73,-1,73,0,11,23,11,-1,-1,-1,-1,71,72,69,73,-1,-1,-1,-1,96,96,100,92,-1,49,-1,-1,-1,-1,-1,63,-1,-1,-1,26,75,91,83,85,85,64,89,58,78,65,-1,-1,-1,-1,45,40,93,93,81,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,36,34,-1,-1,-1,-1
Loews Regency New York Hotel,18,19,19,19,22,23,23,23,17,21,22,19,1,3,3,-1,19,21,22,23,25,23,23,25,22,19,17,17,1,3,3,-1,22,19,20,21,19,21,18,19,16,16,13,13,19,21,13,13,22,23,21,19,19,21,22,23,17,-1,-1,-1,0,3,3,-1,19,21,19,20,17,15,14,17,25,25,23,22,9,9,10,7,-1,26,30,-1,23,22,21,19,-1,23,23,25,-1,23,-1,-1,-1,-1,18,-1,22,23,-1,-1,-1,-1,15,19,23,22,21,30,24,23,23,25,23,22,21,19,-1,-1,17,17,-1,-1,-1,-1,22,23,100,-1,22,19,23,-1,4,1,1,0,2,3,-1,-1,23,23,22,23,22,20,23,23,2,3,-1,-1,7,5,6,7
Home2 Suites by Hilton NY Long Island City Manhattan View,17,-1,17,17,32,40,46,36,29,25,30,26,-1,-1,-1,-1,19,29,30,36,48,46,52,52,-1,-1,-1,-1,11,9,-1,-1,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,58,52,-1,66,-1,66,100,6,8,4,7,-1,47,23,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,56,-1,-1,98,-1,36,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,21,-1,-1,-1,58,36,-1,73,-1,87,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,0,-1,-1,29,36,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Blakely New York,-1,-1,-1,-1,82,77,61,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,-1,78,78,95,78,40,38,38,38,-1,-1,-1,-1,-1,38,38,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,72,77,61,8,16,16,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,74,74,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,78,78,91,100,36,-1,36,36,-1,-1,-1,-1,9,9,9,8
Hampton Inn New York - 35th Street - Empire State Building,-1,25,-1,25,-1,52,54,54,35,26,36,29,-1,-1,36,-1,67,73,61,73,66,67,60,63,35,35,33,18,-1,25,27,-1,35,35,29,29,-1,-1,-1,-1,21,23,21,23,-1,-1,-1,-1,-1,45,27,-1,53,-1,-1,61,7,28,20,26,-1,-1,-1,21,-1,31,-1,-1,20,19,25,25,49,54,-1,-1,-1,9,6,0,-1,65,62,-1,52,62,60,61,77,-1,100,-1,-1,-1,-1,-1,-1,41,32,35,-1,-1,-1,63,-1,25,21,26,-1,63,44,57,-1,55,56,-1,68,39,33,52,-1,39,41,22,-1,-1,-1,-1,93,91,95,99,-1,35,-1,-1,-1,27,-1,-1,-1,-1,17,-1,93,82,70,77,-1,31,38,-1,-1,22,22,18,20,-1,15,13
Hampton Inn Madison Square Garden Area Hotel,16,16,16,17,29,34,41,38,27,28,25,26,22,20,20,22,-1,-1,-1,-1,-1,-1,-1,50,-1,20,18,-1,26,23,27,26,-1,23,20,12,-1,-1,42,29,-1,-1,15,-1,-1,-1,-1,-1,22,30,31,34,-1,-1,37,35,-1,17,-1,-1,15,16,7,19,-1,-1,-1,-1,-1,-1,14,14,-1,34,32,-1,0,-1,-1,-1,37,69,100,47,-1,-1,-1,-1,68,56,50,-1,-1,-1,-1,-1,20,19,-1,16,-1,70,-1,-1,-1,-1,-1,-1,-1,39,41,-1,-1,41,42,-1,33,33,37,29,-1,-1,-1,-1,-1,-1,-1,33,42,-1,-1,67,25,20,-1,-1,-1,4,8,-1,-1,3,15,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,13,-1,-1,-1,-1,-1,-1
Hyatt Place Flushing LaGuardia Airport,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,94,-1,51,13,-1,-1,-1,-1,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,70,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,60,83,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,-1,-1,-1,-1
Best Western Plus Newark Airport West,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,43,-1,-1,12,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,-1,52,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,100,-1,-1,50,-1,-1,-1,44,-1,-1,8,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Wyndham Garden Long Island City Manhattan View,29,31,-1,-1,-1,-1,80,-1,-1,-1,-1,-1,-1,27,-1,-1,-1,-1,-1,-1,-1,37,-1,-1,-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,31,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,56,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1
Wyndham Garden Chinatown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,48,-1,-1,-1,-1,-1,14,17,0,-1,-1,-1,-1,-1,83,83,83,83,-1,-1,-1,-1,-1,-1,-1,-1,50,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Howard Johnson Bronx Near Stadium,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,45,54,-1,-1,39,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,19,-1,0,-1,-1,-1,23,34,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,86,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,50,60,-1,-1,-1,-1,-1,-1,32,41,0,-1,72,86,-1,-1,74,-1,-1,-1,-1,-1,-1,0,10,19,-1,-1,18,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
The Kitano New York,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,76,-1,-1,-1,-1,-1,-1,-1,70,-1,-1,54,70,83,88,-1,-1,-1,-1,57,-1,-1,-1,-1,-1,-1,-1,82,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
The SunBright,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,44,-1,-1,-1,-1,-1,-1,0,-1,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hampton Inn Manhattan Times Square Central,-1,38,38,32,49,48,50,49,32,32,-1,34,-1,34,35,-1,63,52,-1,51,-1,57,59,49,-1,21,-1,-1,34,34,-1,-1,-1,-1,28,-1,55,57,41,50,-1,-1,25,24,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,20,61,-1,18,39,-1,-1,46,46,-1,-1,-1,-1,-1,29,41,41,-1,2,22,7,57,-1,89,100,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,53,55,50,55,43,44,36,43,-1,24,-1,-1,25,-1,-1,-1,-1,-1,-1,49,46,44,43,-1,53,39,-1,85,74,33,-1,-1,-1,-1,-1,-1,29,21,-1,-1,0,-1,-1,40,-1,31,39,50,54,50,-1,-1,-1,29,-1,19,21,19,17,41,-1,-1,37
Holiday Inn New York JFK Airport Area,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,79,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,18,4,-1,63,-1,-1,0,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,7,-1,-1,-1,71,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,89,-1,-1,73,83,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1
Hampton Inn Manhattan-Seaport-Financial District,58,63,72,-1,-1,81,92,-1,58,67,77,61,-1,29,30,-1,-1,65,78,-1,-1,-1,-1,-1,64,58,53,63,-1,-1,-1,-1,-1,52,-1,-1,-1,-1,-1,-1,55,49,44,46,-1,84,76,-1,-1,85,-1,-1,-1,76,-1,-1,38,46,47,-1,-1,42,43,-1,78,64,43,46,46,51,51,46,93,94,100,-1,-1,27,24,22,86,89,92,-1,82,91,-1,-1,-1,-1,-1,-1,84,83,92,-1,-1,54,51,67,100,94,89,85,34,-1,-1,46,95,-1,-1,-1,-1,84,88,89,-1,-1,-1,-1,-1,40,65,65,99,94,87,-1,-1,-1,-1,-1,63,64,72,-1,-1,37,33,20,-1,-1,-1,0,-1,-1,-1,-1,-1,51,68,-1,42,37,36,54,-1,-1,32,-1
DoubleTree by Hilton New York City - Chelsea,31,40,42,-1,-1,-1,94,73,39,49,51,47,38,40,39,29,-1,-1,-1,49,-1,-1,-1,-1,61,56,54,-1,24,32,27,28,38,38,40,36,-1,-1,-1,-1,36,28,26,19,48,48,-1,-1,-1,68,-1,72,-1,-1,81,81,-1,-1,23,26,-1,28,32,37,-1,55,61,66,35,45,29,37,-1,49,50,-1,-1,12,6,14,91,96,100,94,54,-1,-1,-1,-1,-1,92,89,-1,38,-1,-1,47,51,52,53,-1,58,-1,51,-1,-1,34,23,-1,-1,76,-1,51,51,-1,47,58,60,58,50,-1,-1,-1,-1,-1,68,-1,-1,83,80,-1,88,-1,61,-1,-1,-1,-1,25,-1,31,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,31,-1,-1,0
Courtyard by Marriott New York Manhattan   Central Park,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,-1,-1,80,81,13,15,23,-1,-1,-1,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,79,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,93,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,33,26,-1
Embassy Suites Newark Airport,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
W New York - Union Square,51,56,59,60,-1,77,83,-1,-1,61,65,-1,-1,6,-1,-1,66,70,74,-1,69,76,80,-1,57,61,53,-1,-1,23,28,33,-1,55,-1,-1,-1,61,57,54,-1,56,52,49,-1,56,52,48,-1,89,-1,-1,-1,-1,-1,-1,24,28,31,-1,-1,-1,-1,-1,-1,-1,78,86,55,64,59,-1,-1,61,58,54,-1,-1,-1,-1,-1,-1,-1,-1,64,68,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,61,-1,-1,-1,-1,22,-1,84,84,-1,-1,64,60,-1,-1,77,74,84,-1,-1,-1,-1,-1,66,-1,-1,67,84,88,-1,77,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,100,-1,-1,73,93,94,-1,-1,-1,-1,0,2,5,6
Hilton Garden Inn New York Midtown Park Ave,20,18,-1,-1,59,55,49,44,28,30,30,37,8,12,20,19,45,36,45,53,38,61,53,51,34,28,34,24,22,26,24,29,-1,-1,-1,-1,-1,-1,53,61,-1,-1,-1,-1,-1,24,22,24,-1,29,43,29,35,41,37,-1,16,20,-1,23,8,12,13,19,-1,-1,-1,-1,20,22,21,17,-1,39,28,31,-1,20,6,10,-1,-1,-1,-1,32,24,30,34,70,78,84,100,45,43,45,-1,35,25,-1,-1,38,40,34,34,15,20,14,17,45,-1,33,-1,55,55,51,53,-1,-1,-1,-1,-1,34,18,24,55,51,54,52,-1,-1,65,61,28,30,30,32,18,8,9,9,-1,11,6,2,-1,47,51,-1,-1,-1,-1,-1,-1,11,8,10,-1,19,0,-1
Westin New York at Times Square,51,59,54,51,65,70,77,62,58,59,65,-1,22,24,26,-1,85,90,93,-1,72,77,84,82,-1,62,55,54,30,33,39,-1,30,40,38,39,-1,52,48,47,-1,45,42,40,47,53,50,48,41,53,56,-1,-1,-1,76,-1,35,40,44,-1,23,26,31,18,40,68,72,-1,-1,51,57,54,-1,37,-1,24,-1,18,-1,8,80,83,86,87,-1,58,90,83,-1,92,86,86,38,37,39,-1,-1,61,56,-1,-1,-1,-1,-1,-1,53,46,40,-1,60,50,-1,-1,70,68,65,-1,82,76,71,-1,66,45,37,-1,99,-1,74,94,97,100,-1,52,70,67,-1,0,33,27,24,-1,-1,-1,-1,-1,97,74,-1,-1,78,83,-1,-1,17,-1,15,36,36,42,24
Smyth A Thompson Hotel,-1,31,-1,-1,-1,-1,36,41,86,92,88,-1,39,39,3,41,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,-1,40,41,17,41,36,-1,-1,77,42,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,61,58,64,56,80,61,68,70,-1,-1,-1,-1,20,21,16,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,57,57,61,40,-1,-1,63,61,72,74,75,48,48,-1,-1,-1,-1,45,47,39,-1,-1,-1,-1,-1,-1,8,71,55,72,-1,34,-1,-1,34,-1,-1,-1,-1,-1,-1,21,-1,34,47,-1,-1,72,86,99,80,-1,100,-1,-1,0,6,-1,-1,10,3,18,-1,-1,-1,-1,-1,-1,-1,-1,64,-1,-1,-1,-1,-1,-1,-1,-1
Omni Berkshire Place,51,37,50,58,-1,47,49,50,41,-1,28,48,11,21,13,16,-1,-1,-1,-1,-1,-1,-1,-1,67,59,41,61,26,25,31,37,53,51,44,39,-1,-1,-1,-1,-1,54,-1,-1,32,28,40,-1,57,69,68,73,-1,70,91,100,-1,-1,-1,21,15,18,9,16,76,-1,47,58,50,45,-1,39,-1,37,-1,-1,-1,10,9,4,88,-1,-1,-1,-1,-1,-1,-1,-1,72,77,79,-1,-1,-1,-1,84,-1,-1,71,-1,-1,39,35,-1,19,22,27,77,56,61,-1,76,68,63,63,-1,52,-1,-1,52,43,53,50,48,44,41,-1,-1,-1,-1,-1,68,59,46,-1,55,0,28,57,46,38,24,21,-1,-1,-1,-1,-1,-1,-1,-1,15,16,29,27,-1,14,14,-1
McCarren Hotel & Pool,-1,-1,21,-1,52,54,-1,49,25,-1,17,-1,83,85,-1,-1,-1,-1,-1,25,64,67,58,59,23,28,38,37,-1,-1,44,-1,-1,24,-1,-1,40,-1,34,42,-1,-1,-1,-1,28,22,25,26,76,66,69,-1,-1,75,88,82,-1,-1,-1,-1,33,16,38,35,-1,19,-1,8,25,-1,-1,-1,-1,-1,52,42,6,11,19,20,54,56,54,-1,-1,22,23,-1,100,84,92,91,92,84,74,85,0,-1,-1,-1,42,32,-1,-1,24,13,19,27,-1,40,45,48,85,73,80,66,-1,-1,-1,-1,12,14,20,20,29,43,-1,-1,62,62,71,70,14,24,28,34,28,26,33,-1,30,27,30,30,-1,-1,-1,-1,25,18,-1,28,29,35,32,-1,-1,-1,4,-1
Hampton Inn New York - LaGuardia Airport,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,25,-1,-1
The Carlyle A Rosewood Hotel,8,22,24,22,-1,26,29,32,-1,-1,-1,-1,-1,-1,-1,-1,53,68,64,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22,24,-1,-1,-1,-1,-1,29,55,72,56,-1,72,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,18,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,37,41,46,29,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,30,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,-1,-1,38,53,-1,8,38,38,-1,0,32,64,38,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hilton Garden Inn Tribeca,-1,46,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,63,-1,46,-1,54,-1,-1,-1,-1,-1,-1,52,50,-1,-1,-1,-1,-1,39,40,-1,56,-1,-1,-1,-1,-1,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,59,-1,78,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,80,80,29,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1
Hilton Garden Inn New York-Times Square Central,23,-1,22,28,58,59,-1,57,37,27,-1,-1,74,9,13,17,41,57,50,50,57,61,67,70,43,-1,26,43,17,13,18,17,32,25,-1,21,41,43,52,43,28,26,14,18,-1,48,-1,-1,55,55,44,62,-1,67,60,100,9,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,53,60,-1,55,-1,-1,-1,-1,-1,52,59,57,-1,42,57,-1,-1,-1,89,73,93,75,76,87,-1,-1,-1,-1,71,-1,-1,51,-1,0,19,-1,77,76,67,-1,97,70,68,93,53,60,66,50,82,48,45,36,71,67,52,56,-1,-1,-1,73,43,44,-1,-1,-1,11,14,10,-1,-1,2,2,-1,51,57,-1,46,-1,-1,-1,-1,-1,-1,4,7,10,13,14
The St. Regis New York,-1,-1,-1,-1,-1,92,100,-1,-1,48,54,-1,-1,-1,-1,-1,67,11,13,23,-1,-1,-1,-1,-1,64,57,50,-1,-1,-1,-1,70,64,64,70,-1,-1,-1,-1,-1,-1,47,54,12,6,-1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,5,-1,0,5,-1,-1,-1,-1,-1,-1,-1,97,-1,-1,-1,-1,-1,-1,77,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,-1,90,83,84,69,-1,-1,-1,-1,-1,-1,-1,-1,66,74,81,88,-1,67,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,74,20,25,57,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hilton Garden Inn New York West 35th Street,17,10,14,-1,46,49,54,54,-1,37,41,-1,24,8,22,23,41,-1,-1,37,48,49,51,45,30,31,25,25,24,24,14,18,-1,29,23,17,29,28,38,-1,-1,-1,-1,15,36,41,36,38,35,38,33,32,56,49,51,100,16,24,23,23,0,17,10,14,-1,-1,-1,-1,27,27,21,17,-1,36,41,36,-1,-1,-1,-1,55,47,48,50,49,44,40,35,89,91,56,56,41,49,43,43,47,36,27,-1,-1,43,41,37,-1,8,21,23,67,54,51,52,51,51,49,46,56,53,48,54,-1,22,29,26,51,49,46,53,82,78,78,56,-1,-1,30,-1,14,16,15,15,15,18,15,13,43,45,51,-1,53,45,53,51,19,22,23,23,-1,12,11,23
